iter	RMSE	R2	MAE
1891	0.9474714025	0.9914897794	0.6804681816
1892	0.9472274875	0.9914941605	0.6802887543
1893	0.9470059484	0.9914981388	0.6801177077
1894	0.9467514851	0.9915027071	0.6799492967
1895	0.9466445803	0.991504626	0.6798569053
1896	0.9465046888	0.9915071366	0.6797615556
1897	0.9463168311	0.9915105076	0.6796133939
1898	0.9458312489	0.9915192177	0.6793151099
1899	0.9453331648	0.9915281475	0.6789477675
1900	0.9450430803	0.991533346	0.6787084901
1901	0.9445603172	0.991541994	0.6783838147
1902	0.9439604833	0.9915527329	0.677987374
1903	0.9436993608	0.9915574057	0.6777967581
1904	0.9434368081	0.9915621028	0.6776129647
1905	0.9434040311	0.9915626891	0.6775737627
1906	0.9433216728	0.9915641622	0.6775027083
1907	0.9432266762	0.9915658611	0.6774374966
1908	0.9429760624	0.9915703424	0.6772344073
1909	0.942864104	0.991572344	0.6771337417
1910	0.9425162097	0.991578562	0.6768999339
1911	0.942465264	0.9915794724	0.6768675843
1912	0.9423200681	0.9915820668	0.67675573
1913	0.9418487966	0.9915904846	0.6764370169
1914	0.9417917363	0.9915915035	0.6763662491
1915	0.9416150382	0.9915946584	0.6762153742
1916	0.9415040271	0.9915966402	0.6761297444
1917	0.9412494754	0.9916011835	0.6759393022
1918	0.9409852452	0.9916058983	0.6757441166
1919	0.9408637995	0.9916080649	0.6756278728
1920	0.9405163327	0.9916142622	0.6753956374
1921	0.9402797511	0.9916184804	0.6752228729
1922	0.9401394308	0.9916209818	0.6751083846
1923	0.9400683998	0.9916222479	0.6750563365
1924	0.9397690167	0.9916275832	0.6748491154
1925	0.9396232329	0.9916301805	0.6747452004
1926	0.9393880742	0.9916343694	0.6745873218
1927	0.9392785183	0.9916363206	0.6744749711
1928	0.939127007	0.9916390186	0.6743465281
1929	0.9388958287	0.9916431344	0.674201636
1930	0.9388051589	0.9916447484	0.6741446914
1931	0.9385713506	0.9916489096	0.673978831
1932	0.9384431745	0.9916511904	0.6738720096
1933	0.9381096031	0.9916571245	0.6736623201
1934	0.9378584714	0.9916615907	0.6734804833
1935	0.9377323206	0.9916638338	0.6733862011
1936	0.9374257681	0.9916692832	0.6731761101
1937	0.9371147496	0.9916748102	0.6729382164
1938	0.9368503654	0.991679507	0.6727302634
1939	0.9367208394	0.9916818076	0.6726221489
1940	0.9366228719	0.9916835474	0.6725295337
1941	0.9365552756	0.9916847478	0.6724958982
1942	0.9364451065	0.991686704	0.6723963401
1943	0.9364034065	0.9916874443	0.6723436945
1944	0.9359980712	0.9916946392	0.6720890883
1945	0.9358983087	0.9916964095	0.6720237874
1946	0.9357122182	0.9916997113	0.6718667633
1947	0.9355141679	0.9917032246	0.6717028428
1948	0.9352669894	0.9917076083	0.6715425461
1949	0.9351956116	0.991708874	0.6714710163
1950	0.9347665281	0.9917164804	0.6711836532
1951	0.9347374212	0.9917169963	0.6711501377
1952	0.9344260479	0.9917225137	0.6709160284
1953	0.9341707274	0.9917270365	0.6707252406
1954	0.9337815152	0.9917339288	0.6704217263
1955	0.933507089	0.9917387867	0.6702512124
1956	0.9330421132	0.9917470144	0.6699197816
1957	0.932682095	0.991753382	0.6696793749
1958	0.9325582102	0.9917555726	0.6695769834
1959	0.9324893687	0.9917567898	0.6695195619
1960	0.9322585714	0.9917608698	0.6693838405
1961	0.9318091605	0.9917688115	0.6691040031
1962	0.9317409819	0.991770016	0.6690590671
1963	0.931699608	0.9917707468	0.6690109817
1964	0.9316329392	0.9917719245	0.6689347506
1965	0.9314930606	0.9917743951	0.668828407
1966	0.9312434337	0.9917788032	0.6686519045
1967	0.9308300501	0.9917861004	0.6683647205
1968	0.9305660467	0.9917907591	0.6681932203
1969	0.9302646376	0.9917960761	0.6679895049
1970	0.9299721827	0.9918012336	0.6677890779
1971	0.9296123394	0.9918075772	0.6675299769
1972	0.9295291401	0.9918090436	0.6674394242
1973	0.9292787282	0.9918134562	0.6672664463
1974	0.9289706288	0.9918188838	0.6670435707
1975	0.928542639	0.9918264203	0.6667731294
1976	0.9281598247	0.9918331585	0.6665079099
1977	0.928007528	0.9918358383	0.6663654906
1978	0.9278332924	0.9918389037	0.666234805
1979	0.9276437744	0.9918422373	0.6660789413
1980	0.9275368002	0.9918441187	0.666019113
1981	0.9271362268	0.9918511617	0.6657473916
1982	0.9270777098	0.9918521903	0.665697398
1983	0.927016555	0.9918532652	0.6656317038
1984	0.9267034784	0.991858767	0.6654176783
1985	0.9266420959	0.9918598455	0.6653783313
1986	0.9264120279	0.9918638871	0.6651985587
1987	0.9262638189	0.9918664901	0.6650867152
1988	0.9261228137	0.9918689663	0.6649669426
1989	0.925871337	0.9918733814	0.6647995016
1990	0.9256272254	0.9918776661	0.6646224137
1991	0.9254330188	0.9918810741	0.6644741554
1992	0.9250795573	0.9918872748	0.664204154
1993	0.9249187	0.9918900959	0.6640992369
1994	0.924473854	0.9918978951	0.6638040443
1995	0.9244354147	0.9918985688	0.6637642786
1996	0.9243064261	0.9919008295	0.6636567667
1997	0.9241389117	0.9919037649	0.6635315873
1998	0.9240290239	0.9919056902	0.6634497501
1999	0.923979996	0.9919065491	0.6633930494
