iter	Passed	Remaining
1372	13087	5976
1373	13095	5966
1374	13104	5956
1375	13113	5946
1376	13123	5937
1377	13131	5927
1378	13142	5918
1379	13151	5908
1380	13160	5899
1381	13170	5889
1382	13181	5880
1383	13190	5870
1384	13198	5860
1385	13207	5850
1386	13216	5841
1387	13225	5831
1388	13233	5821
1389	13243	5811
1390	13252	5802
1391	13261	5792
1392	13273	5784
1393	13284	5775
1394	13292	5764
1395	13301	5754
1396	13309	5744
1397	13318	5735
1398	13329	5726
1399	13338	5716
1400	13349	5707
1401	13359	5698
1402	13368	5688
1403	13378	5679
1404	13388	5669
1405	13397	5660
1406	13406	5650
1407	13412	5639
1408	13423	5630
1409	13431	5620
1410	13439	5610
1411	13447	5600
1412	13458	5591
1413	13467	5581
1414	13476	5571
1415	13486	5562
1416	13494	5552
1417	13502	5542
1418	13509	5531
1419	13520	5522
1420	13532	5513
1421	13540	5503
1422	13548	5493
1423	13555	5483
1424	13563	5473
1425	13573	5463
1426	13581	5453
1427	13590	5443
1428	13600	5434
1429	13608	5424
1430	13617	5414
1431	13628	5405
1432	13639	5396
1433	13648	5387
1434	13655	5376
1435	13665	5367
1436	13675	5357
1437	13684	5348
1438	13695	5339
1439	13706	5330
1440	13716	5320
1441	13725	5311
1442	13733	5301
1443	13741	5290
1444	13748	5280
1445	13757	5270
1446	13767	5261
1447	13777	5252
1448	13787	5242
1449	13795	5232
1450	13805	5223
1451	13813	5213
1452	13824	5204
1453	13833	5194
1454	13843	5185
1455	13852	5175
1456	13862	5166
1457	13871	5156
1458	13883	5147
1459	13891	5137
1460	13900	5128
1461	13910	5118
1462	13918	5108
1463	13927	5099
1464	13936	5089
1465	13943	5079
1466	13951	5068
1467	13961	5059
1468	13973	5050
1469	13983	5041
1470	13993	5032
1471	14003	5022
1472	14012	5013
1473	14021	5003
1474	14029	4993
1475	14038	4983
1476	14047	4974
1477	14056	4964
1478	14064	4954
1479	14072	4944
1480	14081	4934
1481	14091	4925
1482	14102	4916
1483	14110	4906
1484	14120	4896
1485	14130	4887
1486	14141	4878
1487	14149	4868
1488	14159	4859
1489	14168	4849
1490	14178	4840
1491	14186	4830
1492	14194	4820
1493	14203	4810
1494	14214	4801
1495	14223	4792
1496	14233	4782
1497	14241	4772
1498	14251	4763
1499	14258	4752
1500	14268	4743
1501	14275	4733
1502	14284	4723
1503	14293	4713
1504	14302	4704
1505	14310	4694
1506	14319	4684
1507	14328	4674
1508	14335	4664
1509	14343	4654
1510	14351	4644
1511	14360	4634
1512	14369	4625
1513	14378	4615
1514	14392	4607
1515	14402	4598
1516	14412	4588
1517	14423	4579
1518	14431	4569
1519	14440	4560
1520	14449	4550
1521	14459	4541
1522	14466	4530
1523	14474	4520
1524	14482	4511
1525	14491	4501
1526	14499	4491
1527	14509	4481
1528	14517	4471
1529	14525	4462
1530	14534	4452
1531	14542	4442
1532	14551	4432
1533	14559	4423
1534	14568	4413
1535	14577	4403
1536	14585	4393
1537	14594	4383
1538	14601	4373
1539	14610	4364
1540	14620	4354
1541	14628	4344
1542	14636	4335
1543	14645	4325
1544	14654	4315
1545	14662	4305
1546	14671	4296
1547	14679	4286
1548	14689	4276
1549	14696	4266
1550	14706	4257
1551	14715	4247
1552	14724	4238
1553	14731	4227
1554	14739	4218
1555	14748	4208
1556	14757	4198
1557	14765	4188
1558	14771	4178
1559	14784	4170
1560	14795	4160
1561	14804	4151
1562	14815	4142
1563	14825	4132
1564	14834	4123
1565	14844	4113
1566	14853	4104
1567	14863	4095
1568	14872	4085
1569	14880	4075
1570	14890	4066
1571	14899	4056
1572	14908	4047
1573	14918	4037
1574	14926	4027
1575	14936	4018
1576	14946	4009
1577	14954	3999
1578	14964	3990
1579	14973	3980
1580	14983	3970
1581	14992	3961
1582	15001	3951
1583	15011	3942
1584	15022	3933
