name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
MOF_net-gar_node1-N42_node2-N45_edge1-E15,2inor_1edge,gar,1.357368671,327.31454,695.518175,1849.99723,2252.991925,5647.4,13122.2,20253.7,21364.45,45.2,110.55,229.3,318.9,360.65,1108.5,1846.6,2296.3,25.0598,74.729975,138.06015,182.61347,1.9255,31.616,25.06675,53.63485,2065.0,2621.0,3964.0,4207.0,1.0,7.3,7.9,14.6,58.3,146.9,219.1,297.1,2.28822,8.32455,10.47717,16.24686,0.0,-14.681,-8.52,-22.045,0.0,286.3,275.1,594.8,0.0,0.0,0.0,0.0,0.0,40.1,33.0,78.1,0.0,5.934,5.322,12.124,276.9539301,586.7812427,948.9183534,1183.229237,1096.601942,2406.990291,3559.495146,3987.728155,43.74757282,92.11650485,150.5631068,191.5533981,242.6796117,604.6601942,877.0097087,1040.194175,18.09535728,44.0912466,66.5724466,80.42153204,10.97315613,11.08049032,22.32198194,22.77563871,59.16774194,60.46451613,114.6774194,114.8,1.0,1.329032258,2.451612903,2.780645161,2.090322581,5.651612903,8.335483871,10.99354839,0.542680645,0.755593548,1.306299355,1.483823871,39.25290323,93.81187097,140.9305903,181.5311418,0.0,0.772516129,1.164709677,1.843935484,0.0,1.690322581,3.477419355,5.438709677,0.0,0.0,0.0,0.0,0.0,-1.690322581,-1.896774194,-3.135483871,0.0,-0.033806452,0.043354839,0.055741935,0.0,-5.477419355,-6.324186129,-9.958468452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97614,19.82775,25.81512,1266.55,5406.94,0.8086,3.45195608,0.8086,0.0,3.45195,0.0,305570.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.234244
MOF_net-gar_node1-N79_node2-N70_edge1-E7,2inor_1edge,gar,1.791746083,309.34856,621.77904,1271.67056,1553.04544,4827.2,8424.0,9053.6,10350.4,44.8,104.0,179.2,238.4,308.8,899.2,1337.6,1678.4,26.2124,69.5968,115.31408,142.9816,1.0228,16.19685,15.0384,35.4511,1063.0,947.25,575.25,1282.75,1.0,4.75,7.25,13.0,24.25,73.0,107.25,162.5,2.032275,5.09565,9.4374,13.0221,0.0,-10.9525,-7.7,-22.245,0.0,86.0,62.5,117.75,0.0,0.0,0.0,0.0,0.0,9.0,8.75,23.75,0.0,3.4375,3.2375,8.87,292.2221333,634.916,1039.8352,1263.560333,1062.333333,2440.0,3572.0,4125.333333,48.33333333,101.3333333,170.0,206.6666667,271.3333333,668.0,962.0,1191.333333,18.77843333,46.7544,70.62393333,86.52986667,11.00942778,10.99191667,20.84833704,23.69057407,59.38888889,60.0,101.5925926,92.51851852,1.0,1.314814815,2.407407407,2.981481481,2.055555556,5.5,7.888888889,8.481481481,0.542262963,0.747042593,1.235055556,1.341035185,39.05611111,92.1787037,137.6136576,155.1195584,0.0,0.76,1.497777778,2.626111111,0.0,1.666666667,5.0,10.83333333,0.0,0.0,0.0,0.0,0.0,-1.666666667,-2.148148148,-2.537037037,0.0,-0.033333333,0.103703704,0.375925926,0.0,-5.366666667,-6.854748519,-7.22138963,3.080533333,5.168,9.626666667,7.042666667,16.33333333,28.0,32.66666667,18.66666667,0.333333333,0.666666667,1.333333333,1.0,1.333333333,4.0,5.333333333,3.333333333,0.1875,0.385,0.57,0.3775,18.25333333,55.74666667,77.98174267,50.10840933,0.0,0.326666667,0.886666667,0.723333333,0.0,0.666666667,4.666666667,4.333333333,0.0,0.0,0.0,0.0,0.0,-0.666666667,0.0,0.333333333,0.0,-0.013333333,0.24,0.246666667,0.0,-2.6,-0.671406667,0.628593333,24.99917,17.15772,24.90288,1387.88,5986.47,0.7803,3.3657413,0.7803,0.0,3.36574,0.0,273518.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.231836
MOF_net-gar_node1-N78_node2-N58_edge1-E15,2inor_1edge,gar,1.194161414,147.2434,258.648,635.29196,634.1216,5135.2,8467.2,7707.2,8115.2,16.6,39.2,67.6,80.0,118.0,328.0,380.0,411.2,12.43358,32.94256,46.38668,52.25488,2.1635,22.587,14.70075,34.12295,2178.8,1886.4,1146.0,2622.8,1.0,4.9,4.1,8.2,27.1,59.8,64.5,109.1,2.15862,5.46903,4.70547,9.19338,0.0,-9.815,-4.69,-12.673,0.0,203.8,166.4,325.4,0.0,0.0,0.0,0.0,0.0,16.5,9.2,22.4,0.0,3.862,2.954,6.056,287.2877333,607.121,982.7504,1226.945333,1137.333333,2488.0,3684.0,4137.333333,45.33333333,95.33333333,156.0,198.6666667,251.3333333,626.0,908.0,1081.333333,18.73413333,45.5994,68.87533333,83.47266667,11.4337675,9.9175875,20.035555,18.045075,61.9,54.3,109.0,95.1,1.0,1.15,2.0,2.15,1.6,3.9,5.05,7.35,0.5374,0.648725,1.10181,1.171555,35.56,73.9585,100.535,137.5895514,0.0,0.68975,0.82325,1.699,0.0,1.55,1.85,4.45,0.0,0.0,0.0,0.0,0.0,-1.55,-1.85,-3.4,0.0,-0.031,-0.037,-0.014,0.0,-4.65,-5.55,-10.0810665,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0.0,0.2225,0.2225,0.445,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-1.0,0.0,-0.01,-0.01,-0.02,0.0,-1.5,-1.5,-3.0,25.94487,20.57682,25.8922,1175.88,6491.06,0.8552,4.720871308,0.8552,0.0,4.72086,0.0,341845.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.181153
MOF_net-myd_node1-N41_node2-N49_edge1-E5,2inor_1edge,myd,18.48716469,156.675,287.46112,610.48824,910.56512,1439.4,3501.6,5982.8,5865.6,19.8,42.4,75.6,118.4,121.2,339.2,515.6,494.4,13.54584,31.8808,54.94692,73.45472,2.3222,25.45031111,29.60942222,56.01342222,339.0,676.6666667,968.0,1433.333333,1.0,5.111111111,7.555555556,12.88888889,27.11111111,70.66666667,133.3333333,175.5555556,1.817266667,5.046844444,8.452355556,12.25795556,0.0,-8.946666667,-5.986666667,-14.88,0.0,52.44444444,100.0,176.8888889,0.0,0.0,0.0,0.0,0.0,14.0,17.33333333,38.0,0.0,3.073333333,3.613333333,7.8,274.9678,605.2,969.2949333,1192.790667,1170.0,2672.0,3997.333333,4202.666667,42.66666667,93.33333333,149.3333333,190.6666667,242.6666667,616.0,914.6666667,1016.0,18.99626667,46.83653333,71.56373333,82.18946667,10.78445714,11.49685714,24.4107619,22.31695238,57.92857143,62.57142857,121.3333333,97.80952381,1.0,1.404761905,2.80952381,2.833333333,2.214285714,6.642857143,10.14285714,10.19047619,0.544880952,0.802083333,1.4725,1.375059524,38.885,103.3411905,168.6043291,167.9806875,0.0,0.926428571,1.456428571,2.147857143,0.0,2.0,4.714285714,8.071428571,0.0,0.0,0.0,0.0,0.0,-2.0,-1.833333333,-2.404761905,0.0,-0.04,0.096190476,0.243333333,0.0,-6.728571429,-7.297946667,-8.05099381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27602,18.47018,22.27602,1457.95,5350.19,0.801,2.939406394,0.801,0.0,2.93941,0.0,73139.5,0.0,0.0,0.571428571,0.0,0.095238095,0.0,0.333333333,0.0,0.0,0.0,0.0,0.272504
MOF_net-gar_node1-N29_node2-N12_edge1-E8,2inor_1edge,gar,2.040478289,153.12792,290.01696,951.02072,683.9976,5847.8,11388.8,13108.0,8464.0,16.6,43.2,92.8,84.8,161.6,508.8,634.4,502.4,11.8504,37.3096,60.21112,54.20656,2.2224,39.71091429,17.60708571,32.41628571,3594.142857,3717.714286,4217.714286,3643.428571,1.0,8.0,5.142857143,8.571428571,64.0,146.2857143,146.2857143,187.4285714,2.4388,9.131657143,7.101028571,10.44948571,0.0,-15.28571429,-5.091428571,-12.91428571,0.0,411.4285714,248.0,486.2857143,0.0,0.0,0.0,0.0,0.0,45.71428571,22.85714286,45.14285714,0.0,6.594285714,3.657142857,7.331428571,196.5477333,400.316,630.4004,781.4603333,841.3333333,1744.0,2544.0,2673.333333,29.33333333,61.33333333,96.0,124.6666667,157.3333333,392.0,560.0,615.3333333,12.89573333,30.3688,44.93333333,51.91806667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1.0,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0.0,0.712,0.830666667,1.708,0.0,1.6,1.866666667,4.4,0.0,0.0,0.0,0.0,0.0,-1.6,-1.866666667,-3.466666667,0.0,-0.032,-0.037333333,-0.021333333,0.0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38272,16.59821,21.38272,1477.72,5318.22,0.8261,2.973090668,0.8261,0.0,2.97309,0.0,165531.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.277859
MOF_net-cor_node1-N74_node2-N52_edge1-E1,2inor_1edge,cor,5.422079722602493,151.50888,285.6988800000001,619.6312799999997,629.6438400000002,4632.0,7372.8,9830.4,8409.6,16.8,39.6,64.8,78.0,109.2,284.4,386.4,398.4,12.649560000000005,31.64112,46.18488000000002,51.98183999999999,2.7892999999999977,24.432600000000008,17.384674999999962,37.48242500000002,1602.0,1344.0,2016.0,2016.0,1.0,4.25,4.25,7.5,20.25,42.75,60.75,83.25,1.9532499999999984,4.3435000000000015,5.106899999999997,7.814999999999998,0.0,-7.517500000000006,-3.3049999999999966,-9.947499999999996,0.0,134.0,121.5,235.5,0.0,0.0,0.0,0.0,0.0,11.25,6.0,14.25,0.0,2.847500000000001,2.322500000000004,4.795000000000004,352.2144000000003,762.7560000000011,1216.5604000000012,1574.0969999999982,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.58160000000001,88.71039999999996,107.03539999999984,11.833599999999985,8.772000000000004,20.60559999999999,17.544000000000008,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999992,0.5621000000000008,1.0949999999999989,1.1242000000000016,28.090000000000053,59.89000000000011,87.97999999999972,119.7800000000002,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86496,18.129620000000006,25.86496,1322.98,5683.43,0.7959,3.4191375473627232,0.7959,0.0,3.41914,0.0,227862.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.232778
MOF_net-gar_node1-N74_node2-N20_edge1-E1,2inor_1edge,gar,4.401483276,149.20988,273.59008,754.11736,661.56704,6932.0,10892.8,15421.6,10572.8,16.4,41.2,76.8,82.8,130.8,380.4,538.4,465.6,12.84816,36.19632,55.9292,56.21,2.19766,26.29192,16.85761,34.43651,3072.4,2492.8,4457.2,3231.2,1.0,5.5,5.1,8.2,33.1,74.5,102.1,115.9,2.4432,6.351,7.42356,9.702,0.0,-11.277,-4.706,-13.061,0.0,267.6,206.2,404.2,0.0,0.0,0.0,0.0,0.0,20.7,11.6,25.5,0.0,4.685,3.311,6.786,352.2144,762.756,1216.5604,1574.097,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.5816,88.7104,107.0354,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29084,17.47542,22.59133,1396.66,5289.21,0.7752,2.93570755,0.7752,0.0,2.93571,0.0,270350.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.264059
MOF_net-gar_node1-N55_node2-N20_edge1-E8,2inor_1edge,gar,2.726053979,119.01542,195.9424,535.88176,507.4688,4553.6,7667.2,10026.4,6771.2,13.4,30.4,55.2,62.4,93.6,268.8,372.8,316.8,9.97038,26.42016,39.61712,40.38944,1.858214286,24.86628571,15.91857143,35.76885714,2800.0,2491.428571,3837.142857,3320.0,1.0,5.714285714,5.142857143,9.142857143,34.85714286,77.71428571,108.5714286,127.4285714,2.348271429,6.544971429,7.038,10.56857143,0.0,-12.42857143,-5.685714286,-15.44,0.0,265.7142857,209.7142857,410.2857143,0.0,0.0,0.0,0.0,0.0,22.28571429,13.14285714,32.57142857,0.0,4.794285714,3.525714286,7.234285714,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,19.23287,14.38796,19.23287,1560.83,5173.11,0.8122,2.691908697,0.8122,0.0,2.69191,0.0,132829.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.301719
MOF_net-gar_node1-N78_node2-N20_edge1-E15,2inor_1edge,gar,1.675439255,141.9494,247.9552,636.23068,611.4944,5208.8,8704.0,11135.2,8844.8,15.8,37.6,66.0,76.8,111.6,312.0,437.6,417.6,11.95926,31.8864,47.08532,51.32192,2.1175,22.5148,14.92975,33.93335,2230.0,1960.0,2848.0,2702.0,1.0,4.9,4.5,8.2,27.1,59.8,84.1,106.3,2.15862,5.44215,5.83443,9.1665,0.0,-10.311,-4.79,-13.229,0.0,205.8,168.4,328.6,0.0,0.0,0.0,0.0,0.0,16.5,9.2,22.8,0.0,3.878,2.954,6.072,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0.0,0.2225,0.2225,0.445,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-1.0,0.0,-0.01,-0.01,-0.02,0.0,-1.5,-1.5,-3.0,24.92424,18.38913,23.5769,1246.93,6078.98,0.8443,4.116107078,0.8443,0.0,4.1161,0.0,282170.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.205121
MOF_net-iac_node1-N73_node2-N19_edge1-E1,2inor_1edge,iac,1.0323890781927856,151.12488000000005,283.95136,565.0941600000002,559.3164800000002,4302.0,6848.0,7176.0,6937.6,16.8,40.0,60.0,70.4,108.0,281.6,384.8,393.6,12.908759999999996,32.528800000000004,43.740000000000016,47.85295999999998,2.629300000000001,24.06853333333333,15.970916666666652,34.40151666666663,1464.5,1234.6666666666663,1148.6666666666663,1649.3333333333344,1.0,4.333333333333334,4.166666666666666,7.166666666666666,19.33333333333334,42.0,64.0,82.66666666666663,2.0612499999999967,4.528433333333337,5.138066666666665,7.636266666666666,0.0,-7.909999999999987,-3.289999999999996,-10.08000000000002,0.0,119.66666666666666,101.0,186.3333333333333,0.0,0.0,0.0,0.0,0.0,10.0,5.5,14.5,0.0,3.039999999999994,2.305000000000003,4.815000000000005,352.2144000000004,762.7560000000003,1216.5604000000014,1574.0969999999993,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.58160000000012,88.71039999999996,107.03540000000002,11.833599999999974,8.771999999999986,20.605599999999964,17.543999999999972,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999988,0.5621000000000008,1.0949999999999989,1.1242000000000016,28.09000000000008,59.88999999999994,87.97999999999969,119.77999999999987,0.0,0.8899999999999969,0.8899999999999969,1.7799999999999938,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.584570000000006,17.24101,22.57549,1389.32,5643.0,0.7788,3.163243339845576,0.7788,0.0,3.16325,0.0,278443.0,0.0,0.0,0.444444444,0.0,0.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.246203
MOF_net-gar_node1-N18_node2-N53_edge1-E13,2inor_1edge,gar,4.053735537330965,132.3000800000001,246.5241599999998,487.9816000000001,472.49087999999983,2279.6,4636.8,5640.4,4771.2,14.8,33.2,51.2,57.2,89.2,230.0,296.8,260.8,10.387119999999992,25.04776,35.26856000000001,36.41824000000001,3.2096400000000043,26.54304,18.92003999999997,39.46212000000007,797.4000000000003,967.2,1065.5999999999992,1465.8000000000006,1.0,4.300000000000002,4.300000000000002,7.4,19.899999999999984,42.5,59.7,74.69999999999995,1.6389999999999976,4.013539999999997,4.603900000000007,7.113000000000001,0.0,-7.076000000000015,-2.846999999999995,-8.987000000000004,0.0,86.5,82.5,157.6000000000001,0.0,0.0,0.0,0.0,0.0,10.699999999999992,5.199999999999997,13.100000000000009,0.0,2.3589999999999987,1.893,3.934,235.4644000000004,490.9259999999997,776.9404000000003,979.4970000000015,988.0,2112.0,3088.0,3300.0,36.0,76.0,120.0,158.0,196.0,492.0,712.0,798.0,15.632399999999974,37.422000000000025,55.87759999999989,65.53740000000009,11.833599999999974,8.771999999999986,20.605599999999964,17.543999999999972,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999988,0.5621000000000008,1.0949999999999989,1.1242000000000016,28.09000000000008,59.88999999999994,87.97999999999969,119.77999999999987,0.0,0.8899999999999969,0.8899999999999969,1.7799999999999938,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,7.889066666666661,5.848000000000009,13.737066666666667,11.696000000000016,42.66666666666666,32.0,74.66666666666667,64.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,4.0,0.3552666666666662,0.3747333333333338,0.7299999999999994,0.7494666666666677,18.72666666666669,39.92666666666676,58.65333333333316,79.85333333333351,0.0,0.5933333333333336,0.5933333333333336,1.1866666666666672,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.6666666666666665,0.0,-0.0266666666666666,-0.0266666666666666,-0.0533333333333333,0.0,-4.000000000000001,-4.000000000000001,-8.000000000000002,26.56016,21.99836,26.56016,1098.33,6544.85,0.8748,5.212852171425848,0.8748,0.0,5.21286,0.0,305452.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.167816
