name,source_folder,rho,POAV,Porosity
MOF_net-fee_node1-N86_edge1-none,descriptors_2,0.658756,0.957714,0.6309
MOF_net-fgl_node1-N24_node2-N18_edge1-E10,descriptors_2,0.310166,2.61569,0.8113
MOF_net-fgl_node1-N24_node2-N18_edge1-E14,descriptors_2,0.135384,6.75484,0.9145
MOF_net-fgl_node1-N24_node2-N18_edge1-E2,descriptors_2,0.300578,2.71477,0.816
MOF_net-fgl_node1-N24_node2-N18_edge1-E3,descriptors_2,0.246131,3.45954,0.8515
MOF_net-fgl_node1-N24_node2-N18_edge1-E5,descriptors_2,0.179302,4.93692,0.8852
MOF_net-fgl_node1-N24_node2-N29_edge1-E15,descriptors_2,0.084901,10.9551,0.9301
MOF_net-fgl_node1-N24_node2-N29_edge1-E2,descriptors_2,0.294308,2.80013,0.8241
MOF_net-fgl_node1-N24_node2-N29_edge1-E3,descriptors_2,0.240794,3.53663,0.8516
MOF_net-fgl_node1-N24_node2-N29_edge1-E8,descriptors_2,0.126103,7.26707,0.9164
MOF_net-fgl_node1-N24_node2-N42_edge1-E10,descriptors_2,0.353468,2.18633,0.7728
MOF_net-fgl_node1-N24_node2-N42_edge1-E14,descriptors_2,0.153741,5.83188,0.8966
MOF_net-fgl_node1-N24_node2-N42_edge1-E15,descriptors_2,0.095265,9.65097,0.9194
MOF_net-fgl_node1-N24_node2-N42_edge1-E3,descriptors_2,0.29062,2.78026,0.808
MOF_net-fgl_node1-N24_node2-N42_edge1-E5,descriptors_2,0.205901,4.16559,0.8577
MOF_net-fgl_node1-N24_node2-N55_edge1-E0,descriptors_2,0.147473,6.01261,0.8867
MOF_net-fgl_node1-N24_node2-N55_edge1-E10,descriptors_2,0.294954,2.76043,0.8142
MOF_net-fgl_node1-N24_node2-N55_edge1-E5,descriptors_2,0.170707,5.20484,0.8885
MOF_net-fgl_node1-N24_node2-N55_edge1-none,descriptors_2,0.563377,1.20985,0.6816
MOF_net-fgl_node1-N24_node2-N74_edge1-E1,descriptors_2,0.116534,7.69386,0.8966
MOF_net-fgl_node1-N24_node2-N74_edge1-E10,descriptors_2,0.329427,2.47156,0.8142
MOF_net-fgl_node1-N24_node2-N74_edge1-E15,descriptors_2,0.0905276,10.2875,0.9313
MOF_net-fgl_node1-N24_node2-N74_edge1-E3,descriptors_2,0.267575,3.18901,0.8533
MOF_net-fgl_node1-N24_node2-N78_edge1-E13,descriptors_2,0.0832448,11.3497,0.9448
MOF_net-fgl_node1-N24_node2-N78_edge1-E15,descriptors_2,0.0878723,10.5687,0.9287
MOF_net-fgl_node1-N24_node2-N78_edge1-E2,descriptors_2,0.305468,2.68211,0.8193
MOF_net-fgl_node1-N24_node2-N78_edge1-E5,descriptors_2,0.182559,4.86199,0.8876
MOF_net-flu-e_node1-N38_edge1-E10,descriptors_2,0.675263,0.931933,0.6293
MOF_net-flu-e_node1-N38_edge1-E13,descriptors_2,0.186224,4.69703,0.8747
MOF_net-flu-e_node1-N38_edge1-E14,descriptors_2,0.303347,2.69395,0.8172
MOF_net-flu-e_node1-N38_edge1-E15,descriptors_2,0.19664,4.30839,0.8472
MOF_net-flu-e_node1-N38_edge1-E5,descriptors_2,0.397726,1.90055,0.7559
MOF_net-flu-e_node1-N38_edge1-E8,descriptors_2,0.288495,2.84199,0.8199
MOF_net-flu-e_node1-N38_edge1-none,descriptors_2,1.29761,0.348332,0.452
MOF_net-flu-e_node1-N51_edge1-E0,descriptors_2,0.258792,3.15621,0.8168
MOF_net-flu-e_node1-N51_edge1-E3,descriptors_2,0.398528,1.9715,0.7857
MOF_net-flu-e_node1-N61_edge1-E14,descriptors_2,0.276661,2.97187,0.8222
MOF_net-flu-e_node1-N61_edge1-E2,descriptors_2,0.592246,1.06442,0.6304
MOF_net-flu-e_node1-N61_edge1-E3,descriptors_2,0.481117,1.45536,0.7002
MOF_net-flu-e_node1-N61_edge1-E5,descriptors_2,0.360459,2.1137,0.7619
MOF_net-fna_node1-N0_edge1-E0,descriptors_2,0.2583,3.2048,0.8278
MOF_net-fna_node1-N0_edge1-E1,descriptors_2,0.195476,4.33455,0.8473
MOF_net-fna_node1-N0_edge1-E10,descriptors_2,0.49156,1.46432,0.7198
MOF_net-fna_node1-N0_edge1-E13,descriptors_2,0.144054,6.31151,0.9092
MOF_net-fna_node1-N0_edge1-E14,descriptors_2,0.230449,3.77263,0.8694
MOF_net-fna_node1-N0_edge1-E15,descriptors_2,0.151674,5.89752,0.8945
MOF_net-fna_node1-N0_edge1-E2,descriptors_2,0.477808,1.51693,0.7248
MOF_net-fna_node1-N0_edge1-E5,descriptors_2,0.298497,2.76218,0.8245
MOF_net-fna_node1-N0_edge1-E7,descriptors_2,0.263167,3.05092,0.8029
MOF_net-fna_node1-N0_edge1-E8,descriptors_2,0.219715,3.96878,0.872
MOF_net-fna_node1-N0_edge1-none,descriptors_2,0.911815,0.601219,0.5482
MOF_net-fna_node1-N85_edge1-E1,descriptors_2,0.15434,5.66541,0.8744
MOF_net-fna_node1-N85_edge1-E13,descriptors_2,0.111553,8.33419,0.9297
MOF_net-fna_node1-N85_edge1-E15,descriptors_2,0.118028,7.74305,0.9139
MOF_net-fna_node1-N85_edge1-E3,descriptors_2,0.283877,2.90337,0.8242
MOF_net-fna_node1-N85_edge1-none,descriptors_2,0.584097,1.17121,0.6841
MOF_net-fna_node1-N86_edge1-E13,descriptors_2,0.118011,7.82298,0.9232
MOF_net-fna_node1-N86_edge1-E14,descriptors_2,0.183131,4.8337,0.8852
MOF_net-fna_node1-N86_edge1-E15,descriptors_2,0.12486,7.26251,0.9068
MOF_net-fna_node1-N86_edge1-E3,descriptors_2,0.300637,2.70559,0.8134
MOF_net-fna_node1-N86_edge1-E5,descriptors_2,0.233121,3.66162,0.8536
MOF_net-fna_node1-N86_edge1-none,descriptors_2,0.619498,1.06393,0.6591
MOF_net-fnc_node1-N0_edge1-E1,descriptors_2,0.14735,5.89344,0.8684
MOF_net-fnc_node1-N0_edge1-E10,descriptors_2,0.374714,2.02074,0.7572
MOF_net-fnc_node1-N0_edge1-E13,descriptors_2,0.108611,8.51015,0.9243
MOF_net-fnc_node1-N0_edge1-E14,descriptors_2,0.174446,5.09556,0.8889
MOF_net-fnc_node1-N0_edge1-E8,descriptors_2,0.166237,5.34899,0.8892
MOF_net-fnc_node1-N0_edge1-none,descriptors_2,0.707896,0.871314,0.6168
MOF_net-fnd_node1-N0_edge1-E14,descriptors_2,0.225516,3.80594,0.8583
MOF_net-fnd_node1-N0_edge1-E15,descriptors_2,0.147209,6.04241,0.8895
MOF_net-fnd_node1-N0_edge1-E2,descriptors_2,0.473822,1.51196,0.7164
MOF_net-fnd_node1-N0_edge1-E3,descriptors_2,0.395216,1.91035,0.755
MOF_net-fnd_node1-N0_edge1-E5,descriptors_2,0.293628,2.78005,0.8163
MOF_net-fnd_node1-N0_edge1-none,descriptors_2,0.936206,0.536634,0.5024
MOF_net-fnd_node1-N85_edge1-E10,descriptors_2,0.407012,1.82132,0.7413
MOF_net-fnd_node1-N85_edge1-E13,descriptors_2,0.122426,7.49105,0.9171
MOF_net-fnd_node1-N85_edge1-E14,descriptors_2,0.192396,4.5448,0.8744
MOF_net-fnd_node1-N85_edge1-E3,descriptors_2,0.322291,2.46517,0.7945
MOF_net-fnd_node1-N85_edge1-E5,descriptors_2,0.246877,3.4017,0.8398
MOF_net-fnd_node1-N85_edge1-none,descriptors_2,0.692402,0.859761,0.5953
MOF_net-fnd_node1-N86_edge1-E10,descriptors_2,0.411284,1.8024,0.7413
MOF_net-fnd_node1-N86_edge1-E14,descriptors_2,0.194161,4.50347,0.8744
MOF_net-fnd_node1-N86_edge1-E8,descriptors_2,0.185028,4.75387,0.8796
MOF_net-fne_node1-N0_edge1-E10,descriptors_2,0.570481,1.19005,0.6789
MOF_net-fne_node1-N0_edge1-E13,descriptors_2,0.160753,5.65526,0.9091
MOF_net-fne_node1-N0_edge1-E14,descriptors_2,0.260895,3.28254,0.8564
MOF_net-fne_node1-N0_edge1-E15,descriptors_2,0.169192,5.27269,0.8921
MOF_net-fne_node1-N0_edge1-E2,descriptors_2,0.554037,1.24396,0.6892
MOF_net-fne_node1-N0_edge1-E4,descriptors_2,0.286978,2.83123,0.8125
MOF_net-fne_node1-N0_edge1-E5,descriptors_2,0.341112,2.357,0.804
MOF_net-fne_node1-N0_edge1-E7,descriptors_2,0.297778,2.68321,0.799
MOF_net-fne_node1-N0_edge1-E8,descriptors_2,0.24848,3.45863,0.8594
MOF_net-fne_node1-N0_edge1-none,descriptors_2,1.12539,0.3517,0.3958
MOF_net-fne_node1-N85_edge1-E14,descriptors_2,0.210633,4.17408,0.8792
MOF_net-fne_node1-N85_edge1-E5,descriptors_2,0.270766,3.10379,0.8404
MOF_net-fne_node1-N85_edge1-E7,descriptors_2,0.243533,3.39954,0.8279
MOF_net-fne_node1-N85_edge1-E8,descriptors_2,0.200681,4.38457,0.8799
MOF_net-fne_node1-N85_edge1-E9,descriptors_2,0.153299,5.91915,0.9074
MOF_net-fng_node1-N0_edge1-E0,descriptors_2,0.297106,2.65966,0.7902
MOF_net-fng_node1-N0_edge1-E10,descriptors_2,0.581886,1.10176,0.6411
MOF_net-fng_node1-N0_edge1-E13,descriptors_2,0.162934,5.46539,0.8905
MOF_net-fng_node1-N0_edge1-E15,descriptors_2,0.171489,5.07903,0.871
MOF_net-fng_node1-N0_edge1-E2,descriptors_2,0.564942,1.15941,0.655
MOF_net-fng_node1-N0_edge1-E3,descriptors_2,0.471459,1.46333,0.6899
MOF_net-fng_node1-N0_edge1-E5,descriptors_2,0.347047,2.23601,0.776
MOF_net-fng_node1-N0_edge1-E7,descriptors_2,0.302486,2.54161,0.7688
MOF_net-fng_node1-N0_edge1-none,descriptors_2,1.15931,0.376602,0.4366
MOF_net-fng_node1-N85_edge1-E2,descriptors_2,0.45655,1.57595,0.7195
MOF_net-fng_node1-N86_edge1-E1,descriptors_2,0.194705,4.30344,0.8379
MOF_net-fng_node1-N86_edge1-E13,descriptors_2,0.140766,6.43621,0.906
MOF_net-fng_node1-N86_edge1-E5,descriptors_2,0.286285,2.84158,0.8135
MOF_net-fng_node1-N86_edge1-E8,descriptors_2,0.211862,4.0602,0.8602
MOF_net-fnh_node1-N0_edge1-E10,descriptors_2,0.479706,1.51197,0.7253
MOF_net-fnh_node1-N0_edge1-E13,descriptors_2,0.143782,6.31998,0.9087
MOF_net-fnh_node1-N0_edge1-E14,descriptors_2,0.228215,3.79685,0.8665
MOF_net-fnh_node1-N0_edge1-none,descriptors_2,0.856329,0.615067,0.5267
MOF_net-fnh_node1-N85_edge1-E8,descriptors_2,0.197003,4.36034,0.859
MOF_net-fnh_node1-N86_edge1-E0,descriptors_2,0.231924,3.54986,0.8233
MOF_net-fnh_node1-N86_edge1-E10,descriptors_2,0.425489,1.72789,0.7352
MOF_net-fnh_node1-N86_edge1-E13,descriptors_2,0.132021,6.85799,0.9054
MOF_net-fnh_node1-N86_edge1-E14,descriptors_2,0.205052,4.20674,0.8626
MOF_net-fnh_node1-N86_edge1-E2,descriptors_2,0.41363,1.79823,0.7438
MOF_net-fnh_node1-N86_edge1-E3,descriptors_2,0.336832,2.33202,0.7855
MOF_net-fnh_node1-N86_edge1-E8,descriptors_2,0.195586,4.40573,0.8617
MOF_net-fni_node1-N0_edge1-E0,descriptors_2,0.227955,3.73538,0.8515
MOF_net-fni_node1-N0_edge1-E13,descriptors_2,0.126309,7.31067,0.9234
MOF_net-fni_node1-N0_edge1-E2,descriptors_2,0.426369,1.77006,0.7547
MOF_net-fni_node1-N0_edge1-E5,descriptors_2,0.264583,3.21525,0.8507
MOF_net-fni_node1-N85_edge1-E0,descriptors_2,0.205274,4.2095,0.8641
MOF_net-fni_node1-N85_edge1-E10,descriptors_2,0.381641,2.01289,0.7682
MOF_net-fni_node1-N85_edge1-E13,descriptors_2,0.115924,8.01128,0.9287
MOF_net-fni_node1-N85_edge1-E3,descriptors_2,0.302189,2.71287,0.8198
MOF_net-fni_node1-N85_edge1-E5,descriptors_2,0.23231,3.70798,0.8614
MOF_net-fni_node1-N85_edge1-E7,descriptors_2,0.209876,4.01141,0.8419
MOF_net-fni_node1-N85_edge1-E8,descriptors_2,0.172997,5.18101,0.8963
MOF_net-fni_node1-N86_edge1-E10,descriptors_2,0.409893,1.85463,0.7602
MOF_net-fni_node1-N86_edge1-E13,descriptors_2,0.122395,7.56074,0.9254
MOF_net-fni_node1-N86_edge1-E15,descriptors_2,0.129455,7.03025,0.9101
MOF_net-fni_node1-N86_edge1-E2,descriptors_2,0.398157,1.93717,0.7713
MOF_net-fni_node1-N86_edge1-E5,descriptors_2,0.247941,3.43912,0.8527
MOF_net-fni_node1-N86_edge1-E6,descriptors_2,0.229957,3.80898,0.8759
MOF_net-fni_node1-N86_edge1-E7,descriptors_2,0.223027,3.74618,0.8355
MOF_net-fnj_node1-N0_edge1-E1,descriptors_2,0.17485,4.90479,0.8576
MOF_net-fnj_node1-N0_edge1-E13,descriptors_2,0.12887,7.14129,0.9203
MOF_net-fnj_node1-N0_edge1-E15,descriptors_2,0.135675,6.64749,0.9019
MOF_net-fnj_node1-N0_edge1-E3,descriptors_2,0.362336,2.16567,0.7847
MOF_net-fnj_node1-N0_edge1-E5,descriptors_2,0.269719,3.08098,0.831
MOF_net-fnj_node1-N85_edge1-E0,descriptors_2,0.205313,4.13514,0.849
MOF_net-fnj_node1-N85_edge1-E10,descriptors_2,0.381716,1.9732,0.7532
MOF_net-fnj_node1-N85_edge1-E15,descriptors_2,0.12266,7.3928,0.9068
MOF_net-fnj_node1-N85_edge1-E2,descriptors_2,0.370827,2.09451,0.7767
MOF_net-fnj_node1-N85_edge1-E7,descriptors_2,0.209906,3.97225,0.8338
MOF_net-fnj_node1-N86_edge1-E14,descriptors_2,0.193423,4.53256,0.8767
MOF_net-fnj_node1-N86_edge1-E15,descriptors_2,0.129917,6.90905,0.8976
MOF_net-fnj_node1-N86_edge1-E3,descriptors_2,0.325021,2.43953,0.7929
MOF_net-fnk_node1-N0_edge1-E0,descriptors_2,0.194595,4.43022,0.8621
MOF_net-fnk_node1-N0_edge1-E13,descriptors_2,0.112599,8.24875,0.9288
MOF_net-fnk_node1-N0_edge1-E2,descriptors_2,0.340904,2.3511,0.8015
MOF_net-fnk_node1-N0_edge1-E3,descriptors_2,0.283504,2.91742,0.8271
MOF_net-fnk_node1-N0_edge1-E7,descriptors_2,0.198557,4.26426,0.8467
MOF_net-fnk_node1-N0_edge1-E8,descriptors_2,0.16596,5.3814,0.8931
MOF_net-fnk_node1-N85_edge1-E0,descriptors_2,0.203654,4.17767,0.8508
MOF_net-fnk_node1-N85_edge1-E15,descriptors_2,0.124484,7.25717,0.9034
MOF_net-fnk_node1-N85_edge1-E2,descriptors_2,0.355737,2.20641,0.7849
MOF_net-fnk_node1-N85_edge1-E5,descriptors_2,0.227352,3.74002,0.8503
MOF_net-fnk_node1-N85_edge1-E7,descriptors_2,0.208404,3.99895,0.8334
MOF_net-fnk_node1-N85_edge1-E8,descriptors_2,0.171905,5.161,0.8872
MOF_net-fnk_node1-N86_edge1-E10,descriptors_2,0.41171,1.80613,0.7436
MOF_net-fnk_node1-N86_edge1-E13,descriptors_2,0.127921,7.16848,0.917
MOF_net-fnk_node1-N86_edge1-E15,descriptors_2,0.135342,6.64021,0.8987
MOF_net-fnk_node1-N86_edge1-E5,descriptors_2,0.252683,3.31245,0.837
MOF_net-fnk_node1-N86_edge1-none,descriptors_2,0.673046,0.903504,0.6081
MOF_net-fnl_node1-N0_edge1-E0,descriptors_2,0.185041,4.70489,0.8706
MOF_net-fnl_node1-N0_edge1-E1,descriptors_2,0.143901,6.18896,0.8906
MOF_net-fnl_node1-N0_edge1-E13,descriptors_2,0.105983,8.80143,0.9328
MOF_net-fnl_node1-N0_edge1-E15,descriptors_2,0.111655,8.22534,0.9184
MOF_net-fnl_node1-N0_edge1-E3,descriptors_2,0.274445,3.04251,0.835
MOF_net-fnl_node1-N0_edge1-E5,descriptors_2,0.21054,4.15218,0.8742
MOF_net-fnl_node1-N85_edge1-E13,descriptors_2,0.113918,8.15584,0.9291
MOF_net-fnl_node1-N85_edge1-E14,descriptors_2,0.177314,5.03908,0.8935
MOF_net-fnl_node1-N85_edge1-E5,descriptors_2,0.226232,3.80759,0.8614
MOF_net-fnl_node1-N86_edge1-E1,descriptors_2,0.155066,5.64661,0.8756
MOF_net-fnl_node1-N86_edge1-E10,descriptors_2,0.364169,2.14735,0.782
MOF_net-fnl_node1-N86_edge1-E14,descriptors_2,0.174504,5.13511,0.8961
MOF_net-fnl_node1-N86_edge1-E15,descriptors_2,0.118582,7.69764,0.9128
MOF_net-fnl_node1-N86_edge1-E3,descriptors_2,0.288301,2.85362,0.8227
MOF_net-fnl_node1-N86_edge1-E5,descriptors_2,0.222668,3.8645,0.8605
MOF_net-fno_node1-N0_edge1-E14,descriptors_2,0.291259,2.75013,0.801
MOF_net-fno_node1-N0_edge1-E2,descriptors_2,0.597705,1.01538,0.6069
MOF_net-fno_node1-N86_edge1-E10,descriptors_2,0.617577,0.899644,0.5556
MOF_net-fno_node1-N86_edge1-E8,descriptors_2,0.278055,2.86922,0.7978
MOF_net-fnp_node1-N0_edge1-E8,descriptors_2,0.149644,6.02028,0.9009
MOF_net-fnp_node1-N0_edge1-none,descriptors_2,0.535074,1.29907,0.6951
MOF_net-fnr_node1-N0_edge1-E0,descriptors_2,0.209746,4.07207,0.8541
MOF_net-fnr_node1-N0_edge1-E1,descriptors_2,0.160754,5.42381,0.8719
MOF_net-fnr_node1-N0_edge1-E10,descriptors_2,0.39129,1.98446,0.7765
MOF_net-fnr_node1-N0_edge1-E13,descriptors_2,0.11844,7.7997,0.9238
MOF_net-fnr_node1-N0_edge1-E2,descriptors_2,0.380553,2.06673,0.7865
MOF_net-fnr_node1-N0_edge1-E7,descriptors_2,0.2138,3.92235,0.8386
MOF_net-fnr_node1-N0_edge1-E8,descriptors_2,0.178557,4.98833,0.8907
MOF_net-fnr_node1-N85_edge1-E0,descriptors_2,0.216954,3.89438,0.8449
MOF_net-fnr_node1-N85_edge1-E13,descriptors_2,0.12319,7.47791,0.9212
MOF_net-fnr_node1-N85_edge1-E15,descriptors_2,0.130327,6.91492,0.9012
MOF_net-fnr_node1-N85_edge1-E2,descriptors_2,0.388489,1.96788,0.7645
MOF_net-fnr_node1-N85_edge1-E8,descriptors_2,0.182917,4.8306,0.8836
MOF_net-fnr_node1-N85_edge1-none,descriptors_2,0.657447,0.926919,0.6094
MOF_net-fnr_node1-N86_edge1-E14,descriptors_2,0.190506,4.64132,0.8842
MOF_net-fnr_node1-N86_edge1-E15,descriptors_2,0.129227,6.99392,0.9038
MOF_net-fnr_node1-N86_edge1-E2,descriptors_2,0.386782,1.99053,0.7699
MOF_net-fnr_node1-N86_edge1-E3,descriptors_2,0.31507,2.55372,0.8046
MOF_net-fnr_node1-N86_edge1-E5,descriptors_2,0.243244,3.478,0.846
MOF_net-fnr_node1-N86_edge1-E8,descriptors_2,0.181651,4.87252,0.8851
MOF_net-fns_node1-N0_edge1-E1,descriptors_2,0.142817,6.27515,0.8962
MOF_net-fns_node1-N0_edge1-E13,descriptors_2,0.105274,8.91485,0.9385
MOF_net-fns_node1-N0_edge1-E15,descriptors_2,0.110827,8.35088,0.9255
MOF_net-fns_node1-N0_edge1-E3,descriptors_2,0.294583,2.80906,0.8275
MOF_net-fns_node1-N0_edge1-E8,descriptors_2,0.161189,5.63376,0.9081
MOF_net-fns_node1-N85_edge1-E1,descriptors_2,0.136422,6.59056,0.8991
MOF_net-fns_node1-N85_edge1-E13,descriptors_2,0.098614,9.56558,0.9433
MOF_net-fns_node1-N85_edge1-E15,descriptors_2,0.104324,8.91929,0.9305
MOF_net-fns_node1-N85_edge1-E2,descriptors_2,0.312075,2.60226,0.8121
MOF_net-fns_node1-N85_edge1-E9,descriptors_2,0.112662,8.26985,0.9317
MOF_net-fns_node1-N85_edge1-none,descriptors_2,0.532074,1.36635,0.727
MOF_net-fnt_node1-N0_edge1-E0,descriptors_2,0.286241,2.89476,0.8286
MOF_net-fnt_node1-N0_edge1-E10,descriptors_2,0.546253,1.30178,0.7111
MOF_net-fnt_node1-N0_edge1-E13,descriptors_2,0.159494,5.693,0.908
MOF_net-fnt_node1-N0_edge1-E14,descriptors_2,0.255374,3.37114,0.8609
MOF_net-fnt_node1-N0_edge1-E3,descriptors_2,0.442613,1.72882,0.7652
MOF_net-fnt_node1-N0_edge1-E4,descriptors_2,0.281546,2.92812,0.8244
MOF_net-fnt_node1-N0_edge1-E5,descriptors_2,0.331068,2.46143,0.8149
MOF_net-fnt_node1-N0_edge1-E7,descriptors_2,0.291608,2.77873,0.8103
MOF_net-fnt_node1-N0_edge1-E8,descriptors_2,0.243444,3.53921,0.8616
MOF_net-fnt_node1-N0_edge1-none,descriptors_2,1.02447,0.480348,0.4921
MOF_net-fnt_node1-N85_edge1-E1,descriptors_2,0.196218,4.37166,0.8578
MOF_net-fnt_node1-N85_edge1-E10,descriptors_2,0.461402,1.59557,0.7362
MOF_net-fnt_node1-N85_edge1-E13,descriptors_2,0.141839,6.42629,0.9115
MOF_net-fnt_node1-N85_edge1-E14,descriptors_2,0.221019,3.92682,0.8679
MOF_net-fnt_node1-N85_edge1-E15,descriptors_2,0.150055,5.9705,0.8959
MOF_net-fnt_node1-N85_edge1-E3,descriptors_2,0.36531,2.14257,0.7827
MOF_net-fnt_node1-N85_edge1-E4,descriptors_2,0.248129,3.34987,0.8312
MOF_net-fnt_node1-N85_edge1-E5,descriptors_2,0.282101,2.95285,0.833
MOF_net-fnt_node1-N86_edge1-E1,descriptors_2,0.198693,4.31319,0.857
MOF_net-fnt_node1-N86_edge1-E10,descriptors_2,0.468703,1.57477,0.7381
MOF_net-fnt_node1-N86_edge1-E9,descriptors_2,0.164139,5.47157,0.8981
MOF_net-fnu_node1-N0_edge1-E1,descriptors_2,0.299701,2.66633,0.7991
MOF_net-fnu_node1-N0_edge1-E15,descriptors_2,0.23254,3.67937,0.8556
MOF_net-fnu_node1-N0_edge1-E5,descriptors_2,0.461908,1.6053,0.7415
MOF_net-fnu_node1-N0_edge1-E7,descriptors_2,0.405684,1.79844,0.7296
MOF_net-fnu_node1-N0_edge1-E8,descriptors_2,0.33863,2.39495,0.811
MOF_net-fnu_node1-N85_edge1-E2,descriptors_2,0.633998,0.999372,0.6336
MOF_net-fnu_node1-N85_edge1-E5,descriptors_2,0.395959,1.96535,0.7782
MOF_net-fnu_node1-N85_edge1-E7,descriptors_2,0.35693,2.11834,0.7561
MOF_net-fnu_node1-N85_edge1-E9,descriptors_2,0.225169,3.84423,0.8656
MOF_net-fnu_node1-N86_edge1-E1,descriptors_2,0.269871,3.02366,0.816
MOF_net-fnu_node1-N86_edge1-E10,descriptors_2,0.648399,0.984425,0.6383
MOF_net-fnu_node1-N86_edge1-E13,descriptors_2,0.195121,4.53514,0.8849
MOF_net-fnu_node1-N86_edge1-E3,descriptors_2,0.513442,1.36939,0.7031
MOF_net-fnu_node1-N86_edge1-E4,descriptors_2,0.343698,2.27147,0.7807
MOF_net-fnu_node1-N86_edge1-E5,descriptors_2,0.393351,1.96898,0.7745
MOF_net-fnu_node1-N86_edge1-E6,descriptors_2,0.3642,2.19989,0.8012
MOF_net-fnu_node1-N86_edge1-E8,descriptors_2,0.292169,2.84116,0.8301
MOF_net-fnv_node1-N0_edge1-E10,descriptors_2,0.556768,1.28114,0.7133
MOF_net-fnv_node1-N0_edge1-E2,descriptors_2,0.541607,1.32458,0.7174
MOF_net-fnv_node1-N0_edge1-E4,descriptors_2,0.295875,2.75251,0.8144
MOF_net-fnv_node1-N0_edge1-E6,descriptors_2,0.326851,2.55774,0.836
MOF_net-fnv_node1-N0_edge1-E7,descriptors_2,0.305713,2.60669,0.7969
MOF_net-fnv_node1-N0_edge1-E8,descriptors_2,0.255357,3.37802,0.8626
MOF_net-fnv_node1-N0_edge1-E9,descriptors_2,0.195604,4.55665,0.8913
MOF_net-fnw_node1-N0_edge1-E0,descriptors_2,0.215541,3.96954,0.8556
MOF_net-fnw_node1-N0_edge1-E1,descriptors_2,0.167585,5.189,0.8696
MOF_net-fnw_node1-N0_edge1-E14,descriptors_2,0.192326,4.64211,0.8928
MOF_net-fnw_node1-N0_edge1-E2,descriptors_2,0.383611,2.03826,0.7819
MOF_net-fnw_node1-N0_edge1-E3,descriptors_2,0.319237,2.54043,0.811
MOF_net-fnw_node1-N0_edge1-E8,descriptors_2,0.183682,4.87256,0.895
MOF_net-fnw_node1-N0_edge1-none,descriptors_2,0.675218,0.846541,0.5716
MOF_net-fnw_node1-N85_edge1-E0,descriptors_2,0.230997,3.6191,0.836
MOF_net-fnw_node1-N85_edge1-E1,descriptors_2,0.182616,4.68086,0.8548
MOF_net-fnw_node1-N85_edge1-E13,descriptors_2,0.131982,6.94866,0.9171
MOF_net-fnw_node1-N85_edge1-E14,descriptors_2,0.204234,4.28772,0.8757
MOF_net-fnw_node1-N85_edge1-E15,descriptors_2,0.13965,6.45542,0.9015
MOF_net-fnw_node1-N85_edge1-E7,descriptors_2,0.236282,3.47552,0.8212
MOF_net-fnw_node1-N86_edge1-E13,descriptors_2,0.134246,6.83373,0.9174
MOF_net-fnw_node1-N86_edge1-E5,descriptors_2,0.267682,3.12012,0.8352
MOF_net-fnw_node1-N86_edge1-E7,descriptors_2,0.242305,3.39201,0.8219
MOF_net-fnw_node1-N86_edge1-E8,descriptors_2,0.199736,4.40281,0.8794
MOF_net-fny_node1-N0_edge1-E13,descriptors_2,0.114164,8.15933,0.9315
MOF_net-fny_node1-N0_edge1-E3,descriptors_2,0.309086,2.65686,0.8212
MOF_net-fny_node1-N0_edge1-none,descriptors_2,0.683073,0.941334,0.643
MOF_net-fny_node1-N85_edge1-E10,descriptors_2,0.352512,2.22432,0.7841
MOF_net-fny_node1-N85_edge1-E13,descriptors_2,0.109992,8.41973,0.9261
MOF_net-fny_node1-N85_edge1-E14,descriptors_2,0.170464,5.24039,0.8933
MOF_net-fny_node1-N85_edge1-E2,descriptors_2,0.342695,2.31139,0.7921
MOF_net-fny_node1-N85_edge1-E3,descriptors_2,0.279062,2.95239,0.8239
MOF_net-fny_node1-N85_edge1-E8,descriptors_2,0.162608,5.49357,0.8933
MOF_net-fny_node1-N86_edge1-E0,descriptors_2,0.194052,4.44313,0.8622
MOF_net-fny_node1-N86_edge1-E1,descriptors_2,0.152883,5.69062,0.87
MOF_net-fny_node1-N86_edge1-E13,descriptors_2,0.110506,8.38419,0.9265
MOF_net-fny_node1-N86_edge1-E7,descriptors_2,0.198464,4.25366,0.8442
MOF_net-fnz_node1-N0_edge1-E10,descriptors_2,0.730516,0.768088,0.5611
MOF_net-fnz_node1-N0_edge1-E14,descriptors_2,0.342841,2.35824,0.8085
MOF_net-fnz_node1-N0_edge1-E2,descriptors_2,0.710143,0.828706,0.5885
MOF_net-fnz_node1-N0_edge1-E3,descriptors_2,0.591905,1.08497,0.6422
MOF_net-fnz_node1-N85_edge1-E0,descriptors_2,0.313064,2.51003,0.7858
MOF_net-fnz_node1-N85_edge1-E1,descriptors_2,0.246156,3.30969,0.8147
MOF_net-fnz_node1-N85_edge1-E10,descriptors_2,0.576249,1.10022,0.634
MOF_net-fnz_node1-N85_edge1-E15,descriptors_2,0.188239,4.60267,0.8664
MOF_net-fnz_node1-N85_edge1-E5,descriptors_2,0.352899,2.20686,0.7788
MOF_net-fnz_node1-N85_edge1-E7,descriptors_2,0.320162,2.3763,0.7608
MOF_net-fnz_node1-N85_edge1-none,descriptors_2,0.947931,0.255398,0.2421
MOF_net-fnz_node1-N86_edge1-E0,descriptors_2,0.328425,2.36675,0.7773
