cif_name,Di,Df,Dif,rho_x,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,rho_y
MOF_net-hex_node1-N34_edge1-none,4.4287,3.04747,4.27284,1.54039,0.0,0.0,0.1977,0.128344121,0.0,0.1977,0.0,0.128344,0.0,153.055,
MOF_net-hex_node1-N60_edge1-none,4.40241,3.04241,4.15538,1.57374,0.0,0.0,0.1925,0.122320078,0.0,0.1925,0.0,0.12232,0.0,147.285,
MOF_net-hex_node1-N76_edge1-none,3.35768,2.15374,3.35768,1.63267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-hjm_node1-N29_edge1-E10,4.47577,2.64433,4.25386,1.47025,0.0,0.0,0.0192,0.013059004,0.0,0.0192,0.0,0.013059,0.0,97.6987,
MOF_net-hjm_node1-N29_edge1-none,1.20335,0.6954,1.171,3.30451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-hjm_node1-N42_edge1-E2,4.36477,2.88885,4.32358,1.68651,0.0,0.0,0.0261,0.015475746,0.0,0.0261,0.0,0.0154758,0.0,150.991,
MOF_net-hjm_node1-N42_edge1-E3,4.72236,3.06069,4.20946,1.47043,0.0,0.0,0.0495,0.033663622,0.0,0.0495,0.0,0.0336636,0.0,276.51,
MOF_net-hjm_node1-N42_edge1-E5,6.34097,4.12192,5.42767,0.989652,1149.9,1161.92,0.2663,0.269084486,0.2663,0.0,0.269084,0.0,2568.13,0.0,
MOF_net-hjm_node1-N4_edge1-E3,4.59072,1.97155,4.55849,1.59424,0.0,0.0,0.0357,0.022393115,0.0,0.0357,0.0,0.0223932,0.0,231.588,
MOF_net-hjm_node1-N4_edge1-E5,6.56787,3.03165,6.04527,1.07621,0.0,0.0,0.2025,0.188160303,0.0,0.2025,0.0,0.188161,0.0,2196.2,
MOF_net-hjm_node1-N74_edge1-E3,4.90961,3.53913,4.82425,1.28454,0.0,0.0,0.1787,0.139115948,0.0,0.1787,0.0,0.139116,0.0,1022.08,
MOF_net-hjm_node1-N74_edge1-none,2.14775,0.94063,1.83628,3.89976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-iac_node1-N29_node2-N19_edge1-none,6.24441,4.07724,6.24441,1.48319,1013.81,683.53,0.2656,0.179073484,0.2656,0.0,0.179073,0.0,4116.14,0.0,
MOF_net-iac_node1-N42_node2-N28_edge1-none,7.40224,3.56731,6.59315,1.6326,0.0,0.0,0.1236,0.07570746,0.0,0.1236,0.0,0.0757073,0.0,2337.67,
MOF_net-iac_node1-N42_node2-N81_edge1-none,7.02047,3.71582,6.72033,1.87488,0.0,0.0,0.0715,0.038135774,0.0,0.0715,0.0,0.0381357,0.0,1257.19,
MOF_net-iac_node1-N55_node2-N19_edge1-none,6.09208,3.85739,6.09174,1.37254,1021.15,743.981,0.2585,0.188336952,0.2585,0.0,0.188337,0.0,3958.07,0.0,
MOF_net-iac_node1-N55_node2-N49_edge1-none,6.16712,4.1101,6.16712,1.25363,1062.91,847.865,0.2745,0.218964128,0.2745,0.0,0.218964,0.0,4067.1,0.0,
MOF_net-ibd_node1-N18_node2-N19_edge1-none,3.27875,1.89013,3.27875,2.21166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ibd_node1-N18_node2-N38_edge1-none,4.6058,2.13476,4.6058,2.05059,0.0,0.0,0.02,0.009753291,0.0,0.02,0.0,0.00975327,0.0,230.223,
MOF_net-ibd_node1-N29_node2-N61_edge1-none,4.59335,2.52388,4.59335,1.82829,0.0,0.0,0.0265,0.014494418,0.0,0.0265,0.0,0.0144944,0.0,327.796,
MOF_net-ibd_node1-N42_node2-N38_edge1-none,3.92667,2.11806,3.91358,2.59923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ibd_node1-N42_node2-N61_edge1-none,3.81594,2.09829,3.79467,2.50358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ibd_node1-N55_node2-N38_edge1-none,4.47168,2.23837,4.39749,1.85925,0.0,0.0,0.0166,0.008928331,0.0,0.0166,0.0,0.00892835,0.0,192.079,
MOF_net-ibd_node1-N55_node2-N49_edge1-none,3.52363,1.89823,3.22997,1.84178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ibd_node1-N78_node2-N19_edge1-none,3.61544,2.09375,3.23005,2.29593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ibd_node1-N78_node2-N38_edge1-none,4.35669,2.25103,4.35619,2.11714,0.0,0.0,0.0153,0.00722673,0.0,0.0153,0.0,0.00722672,0.0,174.303,
MOF_net-ict_node1-N42_edge1-none,3.06541,1.30237,2.1196,2.19111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ilc_node1-N22_edge1-E7,6.10218,4.17016,6.10218,0.956199,1131.44,1183.27,0.3065,0.320539971,0.3065,0.0,0.32054,0.0,2323.41,0.0,
MOF_net-ilc_node1-N22_edge1-none,1.4844,1.05189,1.47766,2.94676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ilc_node1-N34_edge1-E2,5.35046,3.70841,5.35046,1.51399,0.0,0.0,0.2087,0.137847674,0.0,0.2087,0.0,0.137848,0.0,861.685,
MOF_net-ilc_node1-N34_edge1-E3,5.26815,3.91878,5.21498,1.26908,837.504,659.929,0.2416,0.190374129,0.2416,0.0,0.190374,0.0,969.759,0.0,
MOF_net-ilc_node1-N5_edge1-E2,4.64109,2.88094,4.64109,1.7441,0.0,0.0,0.122,0.069950118,0.0,0.122,0.0,0.0699501,0.0,397.144,
MOF_net-ilc_node1-N5_edge1-E4,7.37477,5.00075,7.37477,0.897869,1573.32,1752.28,0.4211,0.468999375,0.4211,0.0,0.468999,0.0,3542.47,0.0,
MOF_net-ilc_node1-N5_edge1-E5,5.79499,3.64966,5.67795,1.05859,0.0,0.0,0.3224,0.30455606,0.0,0.3224,0.0,0.304556,0.0,1680.55,
MOF_net-ilc_node1-N5_edge1-none,1.62596,0.93798,1.62495,3.61001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ilc_node1-N60_edge1-E2,5.40743,3.64488,5.36762,1.53471,0.0,0.0,0.1808,0.117807273,0.0,0.1808,0.0,0.117807,0.0,740.495,
MOF_net-ilc_node1-N60_edge1-E3,5.39753,3.76861,5.39753,1.28805,811.482,630.008,0.2363,0.183455611,0.2363,0.0,0.183456,0.0,940.879,0.0,
MOF_net-ilc_node1-N60_edge1-none,3.2607,2.44457,3.2607,2.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ilc_node1-N65_edge1-none,1.82337,1.10782,1.82075,5.63862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ilc_node1-N76_edge1-E3,4.99183,2.42953,4.99183,1.1902,0.0,0.0,0.0967,0.081246849,0.0,0.0967,0.0,0.0812469,0.0,327.835,
MOF_net-ilc_node1-N76_edge1-none,2.75455,0.33501,2.75455,2.53709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ilc_node1-N77_edge1-E7,6.94366,4.09381,6.94366,0.839926,1220.34,1452.91,0.3426,0.407893076,0.3426,0.0,0.407893,0.0,2720.42,0.0,
MOF_net-ilc_node1-N84_edge1-E0,8.01768,4.70219,8.01731,0.871696,1379.91,1583.02,0.3494,0.400827812,0.3494,0.0,0.400828,0.0,2997.41,0.0,
MOF_net-ilc_node1-N84_edge1-E10,5.02076,3.23564,5.02076,1.59019,0.0,0.0,0.147,0.092441784,0.0,0.147,0.0,0.0924419,0.0,587.941,
MOF_net-ilc_node1-N84_edge1-E2,5.69355,3.47136,5.51978,1.54814,0.0,0.0,0.2082,0.134483961,0.0,0.2082,0.0,0.134484,0.0,849.983,
MOF_net-ilc_node1-N84_edge1-E3,5.71928,4.04812,5.71325,1.30105,853.406,655.934,0.2416,0.185696168,0.2416,0.0,0.185696,0.0,958.807,0.0,
MOF_net-irl_node1-N42_edge1-none,5.36002,3.12154,5.36002,1.5697,0.0,0.0,0.1662,0.105880104,0.0,0.1662,0.0,0.10588,0.0,655.621,
MOF_net-kag_node1-N17_edge1-none,8.77042,7.58772,8.76447,1.05668,1484.24,1404.62,0.5056,0.478479767,0.5056,0.0,0.478478,0.0,1654.36,0.0,
MOF_net-kag_node1-N39_edge1-none,7.06459,5.34361,7.06459,1.18423,1235.6,1043.38,0.4039,0.341065502,0.3575,0.0464,0.301884,0.0391816,643.723,83.549,
MOF_net-lcy-e_node1-N46_edge1-none,9.00396,5.92768,7.7811,1.41224,1429.16,1011.98,0.3675,0.260224891,0.3675,0.0,0.260225,0.0,5675.48,0.0,
MOF_net-lcy_node1-N28_edge1-none,6.20907,4.91731,6.20907,1.23908,898.527,725.156,0.2701,0.217984311,0.2701,0.0,0.217984,0.0,670.376,0.0,
MOF_net-lcy_node1-N49_edge1-none,4.27349,3.33024,4.27107,1.46688,0.0,0.0,0.1364,0.092986475,0.0,0.1364,0.0,0.0929863,0.0,208.122,
MOF_net-lhb_node1-N22_edge1-none,4.30915,2.8702,4.30911,1.58173,0.0,0.0,0.0931,0.058859603,0.0,0.0931,0.0,0.0588598,0.0,486.207,
MOF_net-lhb_node1-N31_edge1-E10,6.52707,3.9768,6.21289,1.24723,1211.71,971.519,0.2728,0.218724694,0.2728,0.0,0.218724,0.0,3560.47,0.0,
MOF_net-lhb_node1-N31_edge1-none,2.61068,1.67553,2.60315,2.25389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-lhb_node1-N5_edge1-none,3.5434,2.21226,3.5434,1.67162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-lhb_node1-N76_edge1-E10,6.37862,4.11191,5.88258,1.09833,1283.32,1168.42,0.2942,0.267861207,0.2942,0.0,0.267861,0.0,3737.07,0.0,
MOF_net-lhb_node1-N77_edge1-none,2.88475,1.63713,2.37185,1.79471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-lhb_node1-N80_edge1-none,4.51969,1.61984,4.51969,2.12916,0.0,0.0,0.1115,0.05236807,0.0,0.1115,0.0,0.0523682,0.0,444.848,
MOF_net-lhb_node1-N9_edge1-none,3.58378,2.03146,3.57791,1.8597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-lll_node1-N32_edge1-none,4.26004,3.93807,4.25795,1.6863,281.314,166.823,0.0464,0.027515863,0.0464,0.0,0.0275158,0.0,356.035,0.0,
MOF_net-loh_node1-N0_edge1-none,4.64115,2.60563,4.63276,1.46181,0.0,0.0,0.1119,0.076548936,0.0,0.1119,0.0,0.0765491,0.0,431.268,
MOF_net-loh_node1-N85_edge1-none,4.58124,2.81095,4.58124,1.07026,0.0,0.0,0.153,0.142955917,0.0,0.153,0.0,0.142956,0.0,682.123,
MOF_net-lvt_node1-N57_edge1-none,5.80836,4.03785,5.79441,1.38593,1611.15,1162.5,0.4141,0.298788539,0.4141,0.0,0.298788,0.0,1217.81,0.0,
MOF_net-mdf_node1-N55_edge1-none,4.10234,2.82967,4.10234,1.89012,0.0,0.0,0.0181,0.009576112,0.0,0.0181,0.0,0.0095761,0.0,30.7123,
MOF_net-mmt_node1-N42_edge1-none,4.36264,2.81699,4.29282,1.79947,0.0,0.0,0.103,0.057239076,0.0,0.103,0.0,0.057239,0.0,354.43,
MOF_net-mmt_node1-N4_edge1-none,3.2601,1.81443,3.18317,1.69804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-mok_node1-N55_edge1-none,4.18306,3.7588,4.12795,1.37317,476.251,346.827,0.1525,0.111056898,0.1525,0.0,0.111057,0.0,356.18,0.0,
MOF_net-msp_node1-N24_edge1-none,4.73267,3.33915,4.5479,1.14768,0.0,0.0,0.1719,0.149780427,0.0,0.1719,0.0,0.149781,0.0,568.479,
MOF_net-msp_node1-N74_edge1-none,3.47177,1.98129,3.47177,2.45378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-msw_node1-N81_edge1-none,5.41467,3.69515,5.41467,1.93251,0.0,0.0,0.2529,0.130866076,0.0,0.2529,0.0,0.130866,0.0,235.394,
MOF_net-neb_node1-N42_edge1-none,4.08762,2.20274,4.08762,1.8221,0.0,0.0,0.0203,0.011140991,0.0,0.0203,0.0,0.011141,0.0,137.973,
MOF_net-neb_node1-N4_edge1-none,3.66138,2.0055,3.66138,1.80555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-nfc_node1-N57_edge1-none,2.74953,1.92066,2.46628,2.43835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-nia_node1-N12_node2-N52_edge1-none,5.66,3.19067,5.62597,1.66457,0.0,0.0,0.2685,0.161302919,0.0,0.2685,0.0,0.161303,0.0,646.234,
MOF_net-nia_node1-N17_node2-N52_edge1-none,5.90306,3.35079,5.67769,1.51784,0.0,0.0,0.2939,0.193630422,0.0,0.2939,0.0,0.19363,0.0,742.277,
MOF_net-nia_node1-N19_node2-N52_edge1-none,4.62439,2.59166,4.36957,1.93555,0.0,0.0,0.1323,0.068352665,0.0,0.1323,0.0,0.0683526,0.0,201.828,
MOF_net-nia_node1-N28_node2-N52_edge1-none,6.35845,3.77121,6.18618,1.54548,930.974,602.384,0.336,0.217408184,0.336,0.0,0.217408,0.0,666.597,0.0,
MOF_net-nia_node1-N53_node2-N52_edge1-none,5.88173,3.91654,5.87566,1.6315,835.177,511.909,0.2994,0.183512105,0.2994,0.0,0.183513,0.0,521.123,0.0,
MOF_net-nia_node1-N69_node2-N52_edge1-none,6.15408,2.70841,6.09949,1.6417,0.0,0.0,0.2986,0.181884632,0.0,0.2986,0.0,0.181885,0.0,725.756,
MOF_net-nia_node1-N70_node2-N52_edge1-none,5.7188,3.55897,5.68687,1.60141,0.0,0.0,0.3017,0.188396476,0.0,0.3017,0.0,0.188396,0.0,747.263,
MOF_net-nia_node1-N81_node2-N52_edge1-none,6.98048,2.9533,6.98048,1.78083,0.0,0.0,0.3009,0.168966156,0.0,0.3009,0.0,0.168966,0.0,562.179,
MOF_net-ocu_node1-N13_node2-N31_edge1-none,6.62958,2.71841,6.62958,2.10713,0.0,0.0,0.1454,0.069003811,0.0,0.1454,0.0,0.0690038,0.0,1007.98,
MOF_net-ocu_node1-N13_node2-N76_edge1-E10,12.92551,4.37923,12.91992,1.05562,1394.85,1321.36,0.3794,0.359409636,0.3794,0.0,0.35941,0.0,8523.46,0.0,
MOF_net-ocu_node1-N13_node2-N80_edge1-none,8.14933,2.62207,8.13049,2.00152,0.0,0.0,0.1647,0.082287462,0.0,0.1647,0.0,0.0822874,0.0,1168.16,
MOF_net-ocu_node1-N13_node2-N9_edge1-none,5.59527,2.64038,5.59518,2.013,0.0,0.0,0.1312,0.065176354,0.0,0.1312,0.0,0.0651764,0.0,973.168,
MOF_net-ocu_node1-N20_node2-N80_edge1-none,8.47882,2.75038,8.47361,1.99207,0.0,0.0,0.1657,0.083179808,0.0,0.1657,0.0,0.0831796,0.0,1172.93,
MOF_net-ocu_node1-N21_node2-N76_edge1-none,6.61896,3.60868,6.61896,1.48767,0.0,0.0,0.2256,0.151646535,0.0,0.2256,0.0,0.151646,0.0,2214.7,
MOF_net-ocu_node1-N33_node2-N31_edge1-none,6.58049,2.89563,6.52558,1.58609,0.0,0.0,0.1603,0.101066144,0.0,0.1603,0.0,0.101066,0.0,1652.38,
MOF_net-ocu_node1-N33_node2-N76_edge1-none,5.79848,2.68739,5.79848,1.58821,0.0,0.0,0.1582,0.099608994,0.0,0.1582,0.0,0.0996088,0.0,1454.73,
MOF_net-ocu_node1-N33_node2-N80_edge1-none,7.6134,3.41623,7.5823,1.46308,0.0,0.0,0.2605,0.178049047,0.0,0.2605,0.0,0.178049,0.0,2837.75,
MOF_net-ocu_node1-N39_node2-N31_edge1-none,7.82625,3.15379,7.82625,1.49464,0.0,0.0,0.2088,0.139699192,0.0,0.2088,0.0,0.1397,0.0,1741.88,
MOF_net-ocu_node1-N39_node2-N76_edge1-E10,12.53998,4.67695,12.53539,0.880532,1600.36,1817.5,0.425,0.482662754,0.425,0.0,0.482663,0.0,10414.0,0.0,
MOF_net-ocu_node1-N39_node2-N80_edge1-none,8.53115,2.96621,8.5268,1.50551,0.0,0.0,0.1945,0.129192101,0.0,0.1945,0.0,0.129192,0.0,1557.7,
MOF_net-ocu_node1-N39_node2-N9_edge1-none,6.5491,2.66256,6.5491,1.487,0.0,0.0,0.176,0.118359112,0.0,0.176,0.0,0.118359,0.0,1514.1,
MOF_net-ocu_node1-N45_node2-N76_edge1-E10,6.8508,3.92715,6.51639,1.11587,1176.66,1054.47,0.2419,0.216781525,0.2398,0.0021,0.2149,0.00188194,6539.37,57.2672,
MOF_net-ocu_node1-N45_node2-N76_edge1-none,3.78783,1.35842,3.42503,2.41782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ocu_node1-N48_node2-N76_edge1-none,4.18157,1.61056,4.08818,2.22805,0.0,0.0,0.004,0.001795292,0.0,0.004,0.0,0.00179529,0.0,34.8149,
MOF_net-ocu_node1-N48_node2-N80_edge1-E10,8.44227,4.37857,8.40023,0.98895,1673.56,1692.26,0.3417,0.345517974,0.3417,0.0,0.345518,0.0,10911.0,0.0,
MOF_net-ocu_node1-N58_node2-N76_edge1-none,5.6742,2.80659,5.49817,1.57708,0.0,0.0,0.155,0.098282903,0.0,0.155,0.0,0.0982829,0.0,1444.45,
MOF_net-ocu_node1-N58_node2-N80_edge1-none,7.99952,3.27928,7.95291,1.44143,0.0,0.0,0.2977,0.206531014,0.0,0.2977,0.0,0.206532,0.0,3310.81,
MOF_net-ocu_node1-N69_node2-N76_edge1-none,6.69966,4.43127,6.68892,1.45358,1227.03,844.141,0.3112,0.214092104,0.3033,0.0079,0.208657,0.00543486,3105.73,80.8944,
MOF_net-ocu_node1-N81_node2-N80_edge1-none,9.09713,2.8112,7.51024,1.78548,0.0,0.0,0.1646,0.092188095,0.0,0.1646,0.0,0.0921878,0.0,1250.61,
MOF_net-ocu_node1-N81_node2-N9_edge1-none,7.00176,2.45123,7.00176,1.67451,0.0,0.0,0.1565,0.093460176,0.0,0.1565,0.0,0.09346,0.0,1336.58,
MOF_net-oof_node1-N22_edge1-none,3.29013,2.43869,3.29013,1.80835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-oof_node1-N5_edge1-E2,6.52816,3.9657,6.18419,1.12897,1315.36,1165.1,0.3489,0.309042756,0.3489,0.0,0.309043,0.0,2339.47,0.0,
MOF_net-oof_node1-N5_edge1-E3,6.94642,5.43725,6.6898,0.927001,1652.92,1783.09,0.4241,0.45749681,0.4241,0.0,0.457497,0.0,2757.5,0.0,
MOF_net-oof_node1-N77_edge1-none,3.36628,1.97191,3.36628,1.75059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-oof_node1-N80_edge1-E10,7.98306,5.22174,7.62064,1.07416,1574.66,1465.95,0.4426,0.412042899,0.4426,0.0,0.412044,0.0,3240.66,0.0,
MOF_net-oof_node1-N9_edge1-none,3.70116,2.93101,3.27219,1.78226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pcu_node1-N12_edge1-none,3.44995,2.56227,3.42708,1.89095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pcu_node1-N14_edge1-none,3.32562,2.35349,3.32562,1.88093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pcu_node1-N16_edge1-none,3.62631,2.6659,3.61799,1.64994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pcu_node1-N39_edge1-none,4.76774,3.33815,4.51805,1.28438,0.0,0.0,0.3458,0.269234962,0.0,0.3458,0.0,0.269235,0.0,191.368,
MOF_net-pcu_node1-N43_edge1-none,1.84029,1.15799,1.84029,3.14571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pcu_node1-N44_edge1-none,3.31227,1.63051,2.23861,2.90755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pcu_node1-N45_edge1-E10,5.21595,3.79349,5.20121,1.26425,542.819,429.362,0.2611,0.206525608,0.1766,0.0845,0.139688,0.0668383,348.631,166.814,
MOF_net-pcu_node1-N45_edge1-E2,5.46229,3.40899,5.44797,1.232,0.0,0.0,0.2587,0.209983766,0.0,0.2587,0.0,0.209985,0.0,521.987,
MOF_net-pcu_node1-N46_edge1-E10,7.16096,5.05875,6.45688,1.19469,633.944,530.633,0.391,0.327281554,0.1997,0.1913,0.167156,0.160125,417.184,399.636,
MOF_net-pcu_node1-N47_edge1-E2,5.52126,3.43941,5.46744,1.20816,0.0,0.0,0.2937,0.243096941,0.0,0.2937,0.0,0.243096,0.0,598.677,
MOF_net-pcu_node1-N48_edge1-E10,6.52418,5.04365,6.12361,1.19144,641.905,538.765,0.3603,0.302407171,0.1972,0.1631,0.165514,0.136893,409.261,338.491,
MOF_net-pcu_node1-N48_edge1-none,3.27703,1.60173,2.20774,2.91736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pcu_node1-N6_edge1-none,3.92402,3.01745,3.92402,1.45272,0.0,0.0,0.0524,0.036070268,0.0,0.0524,0.0,0.0360701,0.0,28.0895,
MOF_net-pem_node1-N55_edge1-none,5.18681,3.9965,5.0626,1.75392,1030.39,587.478,0.2992,0.170589309,0.2992,0.0,0.17059,0.0,2188.45,0.0,
MOF_net-pry_node1-N28_node2-orgN8_edge1-none,5.35198,3.43893,5.35198,1.21568,0.0,0.0,0.2692,0.221439853,0.0,0.2692,0.0,0.22144,0.0,963.739,
MOF_net-pry_node1-N28_node2-orgN9_edge1-none,5.57329,4.24591,4.88344,0.972215,1462.84,1504.65,0.4136,0.425420303,0.4136,0.0,0.42542,0.0,1732.68,0.0,
MOF_net-pry_node1-N39_node2-orgN8_edge1-none,5.3094,2.66007,5.3094,1.29311,0.0,0.0,0.1135,0.087772889,0.0,0.1135,0.0,0.0877729,0.0,361.618,
MOF_net-pry_node1-N49_node2-orgN8_edge1-none,4.18229,2.36905,3.83427,1.51075,0.0,0.0,0.0143,0.009465497,0.0,0.0143,0.0,0.0094655,0.0,33.2712,
MOF_net-pry_node1-N49_node2-orgN9_edge1-none,4.40365,3.29251,4.3109,1.1696,0.0,0.0,0.0975,0.083361833,0.0,0.0975,0.0,0.0833619,0.0,269.736,
MOF_net-pth_node1-N10_node2-N57_edge1-none,5.31248,4.08592,5.07194,1.16673,1406.71,1205.69,0.4139,0.354752171,0.4139,0.0,0.354753,0.0,939.223,0.0,
MOF_net-pth_node1-N42_node2-N57_edge1-none,5.41928,4.2151,5.41928,1.63249,709.052,434.338,0.2551,0.156264357,0.2048,0.0503,0.125453,0.0308118,483.053,118.64,
MOF_net-pto_node1-N41_node2-orgN8_edge1-none,8.57662,3.75768,8.57662,1.05554,1181.33,1119.17,0.3571,0.338310249,0.3571,0.0,0.338311,0.0,2182.79,0.0,
MOF_net-pto_node1-N57_node2-orgN9_edge1-none,9.99446,3.6918,9.99446,1.1229,0.0,0.0,0.4479,0.398877905,0.0,0.4479,0.0,0.398876,0.0,1617.2,
MOF_net-pyr-e_node1-N38_edge1-none,7.08863,2.89258,7.08228,1.72554,0.0,0.0,0.2803,0.162441902,0.0,0.2803,0.0,0.162442,0.0,2897.58,
MOF_net-pyr_node1-N13_node2-orgN9_edge1-none,7.37257,4.0211,7.37257,1.56451,686.339,438.694,0.3093,0.197697682,0.2264,0.0829,0.14471,0.052988,710.543,260.177,
MOF_net-pyr_node1-N14_node2-orgN11_edge1-none,9.37056,6.09294,8.92984,0.923498,1980.06,2144.09,0.527,0.570656352,0.527,0.0,0.570657,0.0,3564.13,0.0,
MOF_net-pyr_node1-N14_node2-orgN22_edge1-none,9.16745,6.11649,9.16195,0.910278,1935.14,2125.87,0.5197,0.570924487,0.5197,0.0,0.570925,0.0,3581.07,0.0,
MOF_net-pyr_node1-N15_node2-orgN5_edge1-none,10.11856,6.11577,10.07972,0.843925,1965.99,2329.58,0.5563,0.659181799,0.5563,0.0,0.659182,0.0,4033.38,0.0,
MOF_net-pyr_node1-N17_node2-orgN9_edge1-none,8.42652,5.33162,8.42652,0.949109,1867.6,1967.75,0.5035,0.530497551,0.5035,0.0,0.530498,0.0,2974.81,0.0,
MOF_net-pyr_node1-N30_node2-orgN5_edge1-none,10.63471,5.73972,10.56163,0.81864,2307.49,2818.68,0.5953,0.727181667,0.5953,0.0,0.727181,0.0,4390.33,0.0,
MOF_net-pyr_node1-N30_node2-orgN9_edge1-none,7.97666,5.09247,7.97666,1.02677,1688.76,1644.73,0.4698,0.45755135,0.4698,0.0,0.457549,0.0,2598.17,0.0,
MOF_net-pyr_node1-N36_node2-orgN8_edge1-none,7.90895,4.30625,7.786,1.26381,1321.13,1045.36,0.3764,0.297829579,0.3764,0.0,0.297831,0.0,1825.87,0.0,
MOF_net-pyr_node1-N39_node2-orgN5_edge1-none,6.77118,5.14889,6.77118,0.801664,2160.2,2694.64,0.5339,0.665989741,0.5339,0.0,0.66599,0.0,2796.94,0.0,
MOF_net-pyr_node1-N52_node2-orgN8_edge1-none,3.62332,2.67196,3.57267,1.99564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-pyr_node1-N69_node2-orgN11_edge1-none,9.87631,6.44498,9.87631,0.929237,1890.56,2034.53,0.5435,0.584888462,0.5435,0.0,0.584889,0.0,3680.8,0.0,
MOF_net-pyr_node1-N69_node2-orgN8_edge1-none,7.61281,5.01405,7.50273,1.30535,1451.49,1111.96,0.3955,0.302983874,0.3955,0.0,0.302983,0.0,1878.59,0.0,
MOF_net-pyr_node1-N70_node2-orgN11_edge1-none,10.23556,6.74337,10.23556,0.87333,1949.45,2232.2,0.5658,0.647865068,0.5658,0.0,0.647865,0.0,4046.35,0.0,
MOF_net-pyr_node1-N70_node2-orgN22_edge1-none,10.25321,7.12484,10.25321,0.843987,1963.47,2326.42,0.5686,0.673707059,0.5686,0.0,0.673707,0.0,4225.76,0.0,
MOF_net-pyr_node1-N70_node2-orgN5_edge1-none,11.09497,6.48416,11.05552,0.862561,1914.77,2219.86,0.5672,0.657576682,0.5672,0.0,0.657577,0.0,4098.38,0.0,
MOF_net-qtz-e_node1-N13_edge1-none,4.4958,2.71115,4.4958,2.73664,0.0,0.0,0.1963,0.071730297,0.0,0.1963,0.0,0.0717304,0.0,420.977,
MOF_net-qtz-e_node1-N17_edge1-none,6.20845,4.22284,6.20845,1.47539,1427.0,967.199,0.3733,0.253017846,0.3733,0.0,0.253018,0.0,1749.64,0.0,
MOF_net-qtz-e_node1-N30_edge1-none,6.32645,3.03332,6.32641,1.52504,0.0,0.0,0.3048,0.19986361,0.0,0.3048,0.0,0.199863,0.0,1403.32,
